lead_id,first_name,last_name,phone,email,company,address,city,state,state_code,zip,lead_type,distress_signal,motivation_profile,asking_price,est_equity,score,grade,source,status
MD-S-1072,Richard,Lee,+13012675752,richard.lee@yahoo.com,,6958 Spring Way,Gaithersburg,Maryland,MD,40091,Seller,Utility Shutoff,Absentee Owner - Lives Out of State,436839,272498,91,A+,Nationwide Lead Gen,NEW
MD-S-1097,William,Turner,+12402478764,william.turner@outlook.com,,1748 Technology Way,Rockville,Maryland,MD,66944,Seller,Code Violation,Property Needs Major Repairs,630066,268180,91,A+,Nationwide Lead Gen,NEW
MD-S-1111,Matthew,Edwards,+12402831430,matthew.edwards@hotmail.com,,7428 Forest Pkwy,Rockville,Maryland,MD,23682,Seller,High Equity,Inherited Property - Not Interested,527675,48838,91,A+,Nationwide Lead Gen,NEW
MA-B-1199,Sarah,Ramirez,+17742208517,sarah.ramirez@outlook.com,Sarah Holdings,,Worcester,Massachusetts,MA,,Buyer,,Developer,0,0,91,A+,Nationwide Lead Gen,NEW
MN-S-1292,Stephen,Walker,+16515058014,stephen.walker@hotmail.com,,4832 Maple Pkwy,St. Paul,Minnesota,MN,76376,Seller,Pre-Foreclosure,Distressed Property - Code Violations,829702,313445,91,A+,Nationwide Lead Gen,NEW
MN-S-1296,Kathleen,Johnson,+16512091935,kathleen.johnson@hotmail.com,,9352 Elm Ln,St. Paul,Minnesota,MN,12371,Seller,Fire Damage,Property in Probate - Estate Settlement,373252,73771,91,A+,Nationwide Lead Gen,NEW
MN-S-1307,Charles,Phillips,+12186871534,charles.phillips@hotmail.com,,8366 Business Ln,Duluth,Minnesota,MN,70461,Seller,Lien,Property in Probate - Estate Settlement,654871,350757,91,A+,Nationwide Lead Gen,NEW
MO-B-1447,Margaret,Rogers,+13142735557,margaret.rogers@gmail.com,Margaret Investments,,St. Louis,Missouri,MO,,Buyer,,Wholesaler,0,0,91,A+,Nationwide Lead Gen,NEW
NV-B-1551,Christopher,Nelson,+17028843428,christopher.nelson@gmail.com,Christopher Realty,,Henderson,Nevada,NV,,Buyer,,Wholesaler,0,0,91,A+,Nationwide Lead Gen,NEW
NH-B-1584,Sylvia,Mitchell,+16032565125,sylvia.mitchell@outlook.com,,,Manchester,New Hampshire,NH,,Buyer,,Wholesaler,0,0,91,A+,Nationwide Lead Gen,NEW
NJ-S-1632,Joseph,Reed,+19733828821,joseph.reed@gmail.com,,6520 Walnut Blvd,Paterson,New Jersey,NJ,89595,Seller,Condemned,Property in Probate - Estate Settlement,795980,269565,91,A+,Nationwide Lead Gen,NEW
NY-S-1697,Joshua,Flores,+15184052033,joshua.flores@hotmail.com,,3709 Main Way,Albany,New York,NY,91494,Seller,Absentee Owner,Inherited Family Estate (Probate),339690,302600,91,A+,Nationwide Lead Gen,NEW
NY-S-1717,Gregory,Jimenez,+13158466510,gregory.jimenez@yahoo.com,,232 Meadow Blvd,Syracuse,New York,NY,12177,Seller,Bankruptcy,Distressed Property - Code Violations,843737,301519,91,A+,Nationwide Lead Gen,NEW
NY-S-1724,Frank,Williams,+13159045017,frank.williams@yahoo.com,,857 Birch Pl,Syracuse,New York,NY,56645,Seller,Code Violation,Financial Hardship - Needs Cash,767778,380120,91,A+,Nationwide Lead Gen,NEW
NY-B-1759,Carolyn,Wood,+13157505431,carolyn.wood@yahoo.com,,,Syracuse,New York,NY,,Buyer,,Investor,0,0,91,A+,Nationwide Lead Gen,NEW
NY-B-1770,Brenda,Hall,+13152172866,brenda.hall@outlook.com,Brenda Solutions,,Syracuse,New York,NY,,Buyer,,Fix & Flip,0,0,91,A+,Nationwide Lead Gen,NEW
ND-B-1867,Patricia,Hall,+17012937735,patricia.hall@yahoo.com,Patricia Realty,,Bismarck,North Dakota,ND,,Buyer,,REIT,0,0,91,A+,Nationwide Lead Gen,NEW
OK-S-1982,Pamela,Harris,+14056254848,pamela.harris@hotmail.com,,7519 Washington Way,Norman,Oklahoma,OK,68739,Seller,Fire Damage,Avoiding Foreclosure Auction,597289,275292,91,A+,Nationwide Lead Gen,NEW
OK-B-2003,Ryan,White,+19187227054,ryan.white@yahoo.com,Ryan Holdings,,Tulsa,Oklahoma,OK,,Buyer,,Cash Buyer,0,0,91,A+,Nationwide Lead Gen,NEW
OK-B-2007,Barbara,Davis,+14052357533,barbara.davis@yahoo.com,Barbara Holdings,,Oklahoma City,Oklahoma,OK,,Buyer,,Cash Buyer,0,0,91,A+,Nationwide Lead Gen,NEW
OK-B-2009,Barbara,Wood,+14054111822,barbara.wood@yahoo.com,Barbara Properties,,Norman,Oklahoma,OK,,Buyer,,REIT,0,0,91,A+,Nationwide Lead Gen,NEW
OR-B-2087,Ashley,Gray,+15417454860,ashley.gray@yahoo.com,Ashley Solutions,,Eugene,Oregon,OR,,Buyer,,Developer,0,0,91,A+,Nationwide Lead Gen,NEW
OR-B-2100,Nathan,Hernandez,+15033818440,nathan.hernandez@outlook.com,Nathan Home Buyers,,Salem,Oregon,OR,,Buyer,,Cash Buyer,0,0,91,A+,Nationwide Lead Gen,NEW
PA-S-2131,Maria,Robinson,+16109257507,maria.robinson@hotmail.com,,7278 Ridge St,Allentown,Pennsylvania,PA,26504,Seller,Condemned,Inherited Family Estate (Probate),904550,382161,91,A+,Nationwide Lead Gen,NEW
PA-B-2171,Aaron,Jackson,+12158541112,aaron.jackson@yahoo.com,Aaron Realty,,Philadelphia,Pennsylvania,PA,,Buyer,,Property Manager,0,0,91,A+,Nationwide Lead Gen,NEW
RI-B-2204,Jennifer,Martinez,+14016691607,jennifer.martinez@outlook.com,,,Cranston,Rhode Island,RI,,Buyer,,Buy and Hold,0,0,91,A+,Nationwide Lead Gen,NEW
SC-B-2259,Joseph,Flores,+18439487839,joseph.flores@yahoo.com,Joseph Home Buyers,,Charleston,South Carolina,SC,,Buyer,,Fix & Flip,0,0,91,A+,Nationwide Lead Gen,NEW
SD-S-2282,Eric,Ortiz,+16059843450,eric.ortiz@aol.com,,3300 Washington Ln,Rapid City,South Dakota,SD,70725,Seller,Judgment,Inherited Property - Not Interested,861973,393984,91,A+,Nationwide Lead Gen,NEW
TX-B-2452,Patrick,Patel,+17137694221,patrick.patel@gmail.com,,,Houston,Texas,TX,,Buyer,,Investor,0,0,91,A+,Nationwide Lead Gen,NEW
UT-S-2497,Jason,Jimenez,+18019374750,jason.jimenez@hotmail.com,,3359 Cedar Rd,West Valley City,Utah,UT,59825,Seller,Vacant Property,Distressed Property - Code Violations,777157,204287,91,A+,Nationwide Lead Gen,NEW
WA-S-2654,Jonathan,Brooks,+14253023374,jonathan.brooks@aol.com,,9753 Enterprise Pkwy,Bellevue,Washington,WA,77633,Seller,Fire Damage,Distressed Property - Code Violations,518926,191598,91,A+,Nationwide Lead Gen,NEW
WA-S-2668,Ryan,Hernandez,+14252095287,ryan.hernandez@gmail.com,,4568 Elm Rd,Bellevue,Washington,WA,74282,Seller,Vacant Property,Distressed Property - Code Violations,527550,61616,91,A+,Nationwide Lead Gen,NEW
WA-S-2682,Aaron,Baker,+15094558845,aaron.baker@yahoo.com,,8782 Harrison Ave,Spokane,Washington,WA,74263,Seller,Utility Shutoff,Property Needs Major Repairs,685665,50031,91,A+,Nationwide Lead Gen,NEW
WA-S-2685,Lisa,Williams,+12069488146,lisa.williams@outlook.com,,9986 Maple St,Seattle,Washington,WA,98199,Seller,Bankruptcy,Job Relocation - Must Sell Fast,482136,115611,91,A+,Nationwide Lead Gen,NEW
WA-B-2695,Jerry,Patel,+12537609224,jerry.patel@outlook.com,Jerry Investments,,Seattle,Washington,WA,,Buyer,,Developer,0,0,91,A+,Nationwide Lead Gen,NEW
WA-B-2715,Kimberly,Edwards,+15098161975,kimberly.edwards@yahoo.com,,,Spokane,Washington,WA,,Buyer,,Developer,0,0,91,A+,Nationwide Lead Gen,NEW
WV-B-2739,Jeffrey,Wilson,+13043898611,jeffrey.wilson@gmail.com,,,Huntington,West Virginia,WV,,Buyer,,REIT,0,0,91,A+,Nationwide Lead Gen,NEW
AL-S-0009,Mary,Carter,+12564338555,mary.carter@outlook.com,,3337 Madison Rd,Huntsville,Alabama,AL,92389,Seller,Code Violation,Absentee Owner - Lives Out of State,760786,317626,90,A+,Nationwide Lead Gen,NEW
AL-S-0017,George,Thompson,+19388942207,george.thompson@outlook.com,,7976 River Pkwy,Huntsville,Alabama,AL,60830,Seller,Condemned,Property in Probate - Estate Settlement,738644,98468,90,A+,Nationwide Lead Gen,NEW
AL-S-0021,Emma,Roberts,+13344969866,emma.roberts@hotmail.com,,9792 Spring Pl,Montgomery,Alabama,AL,36119,Seller,Condemned,Financial Hardship - Needs Cash,371967,288963,90,A+,Nationwide Lead Gen,NEW
AL-S-0039,Joseph,Evans,+16599178893,joseph.evans@yahoo.com,,5482 Forest Blvd,Birmingham,Alabama,AL,35284,Seller,Lien,Tax Lien & Pre-Foreclosure Opportunity,700315,255693,90,A+,Nationwide Lead Gen,NEW
AL-B-0054,Melissa,Nguyen,+13344088333,melissa.nguyen@yahoo.com,,,Montgomery,Alabama,AL,,Buyer,,Investor,0,0,90,A+,Nationwide Lead Gen,NEW
AZ-S-0127,Ashley,Sanchez,+14806049750,ashley.sanchez@hotmail.com,,531 Lake Pkwy,Chandler,Arizona,AZ,23573,Seller,Tax Delinquent,Job Relocation - Must Sell Fast,229503,170320,90,A+,Nationwide Lead Gen,NEW
AZ-S-0133,Maria,James,+14806009369,maria.james@yahoo.com,,365 Sunset Ave,Chandler,Arizona,AZ,79749,Seller,Fire Damage,Financial Hardship - Needs Cash,200026,153772,90,A+,Nationwide Lead Gen,NEW
AZ-B-0176,Thomas,Johnson,+14803484572,thomas.johnson@outlook.com,,,Chandler,Arizona,AZ,,Buyer,,Buy and Hold,0,0,90,A+,Nationwide Lead Gen,NEW
AR-S-0194,Maria,Cooper,+14799925470,maria.cooper@hotmail.com,,2043 Innovation Blvd,Fayetteville,Arkansas,AR,72561,Seller,Absentee Owner,Inherited Family Estate (Probate),254333,203918,90,A+,Nationwide Lead Gen,NEW
CA-S-0254,Charles,Morris,+15107055942,charles.morris@yahoo.com,,3768 Park Ln,Oakland,California,CA,57679,Seller,Pre-Foreclosure,Absentee Owner - Lives Out of State,197883,266050,90,A+,Nationwide Lead Gen,NEW
CA-B-0271,Sarah,Martinez,+18186776923,sarah.martinez@yahoo.com,Sarah Home Buyers,,Los Angeles,California,CA,,Buyer,,REIT,0,0,90,A+,Nationwide Lead Gen,NEW
CO-S-0289,Joseph,Chavez,+19704451554,joseph.chavez@yahoo.com,,9890 Meadow Ln,Fort Collins,Colorado,CO,29715,Seller,Judgment,Tired Landlord - Ready to Exit,546679,303195,90,A+,Nationwide Lead Gen,NEW
CO-S-0314,John,Martinez,+17202307639,john.martinez@hotmail.com,,1783 Cedar Pkwy,Denver,Colorado,CO,80278,Seller,High Equity,Financial Hardship - Needs Cash,825230,127000,90,A+,Nationwide Lead Gen,NEW
CO-B-0343,Patrick,Rivera,+17204045919,patrick.rivera@yahoo.com,Patrick Properties,,Denver,Colorado,CO,,Buyer,,Buy and Hold,0,0,90,A+,Nationwide Lead Gen,NEW
CT-S-0397,Ruth,Edwards,+19594646118,ruth.edwards@gmail.com,,7428 Ridge Pl,Hartford,Connecticut,CT,6121,Seller,Probate,Financial Hardship - Needs Cash,611232,267517,90,A+,Nationwide Lead Gen,NEW
CT-S-0402,Harold,White,+19592316570,harold.white@aol.com,,5275 Jackson Ln,Hartford,Connecticut,CT,6198,Seller,Eviction,Job Relocation - Must Sell Fast,725933,314743,90,A+,Nationwide Lead Gen,NEW
FL-S-0484,Gloria,Ramos,+14075509477,gloria.ramos@gmail.com,,8351 Elm Ct,Orlando,Florida,FL,32890,Seller,Tax Delinquent,Property in Probate - Estate Settlement,900470,40051,90,A+,Nationwide Lead Gen,NEW
FL-B-0525,Emma,Harris,+13058804570,emma.harris@outlook.com,,,Miami,Florida,FL,,Buyer,,Cash Buyer,0,0,90,A+,Nationwide Lead Gen,NEW
GA-B-0593,Matthew,James,+19124303716,matthew.james@gmail.com,Matthew Home Buyers,,Savannah,Georgia,GA,,Buyer,,Developer,0,0,90,A+,Nationwide Lead Gen,NEW
HI-S-0631,Mark,Evans,+18083137071,mark.evans@hotmail.com,,8491 Elm Pkwy,Kailua,Hawaii,HI,73574,Seller,Utility Shutoff,Property Needs Major Repairs,201972,161493,90,A+,Nationwide Lead Gen,NEW
HI-B-0637,Charles,Allen,+18084955295,charles.allen@gmail.com,Charles Properties,,Kailua,Hawaii,HI,,Buyer,,Developer,0,0,90,A+,Nationwide Lead Gen,NEW
ID-S-0651,Elizabeth,Martin,+12085939812,elizabeth.martin@aol.com,,1742 Enterprise Pkwy,Meridian,Idaho,ID,22384,Seller,Lien,Distressed Property - Code Violations,633648,191783,90,A+,Nationwide Lead Gen,NEW
IL-B-0735,Judy,Allen,+12176198009,judy.allen@yahoo.com,Judy Acquisitions,,Springfield,Illinois,IL,,Buyer,,Cash Buyer,0,0,90,A+,Nationwide Lead Gen,NEW
IN-S-0783,John,Morgan,+12604589042,john.morgan@hotmail.com,,3787 Madison Ave,Fort Wayne,Indiana,IN,76903,Seller,Condemned,Financial Hardship - Needs Cash,443452,231285,90,A+,Nationwide Lead Gen,NEW
IA-S-0828,Henry,Jackson,+13194651758,henry.jackson@yahoo.com,,3595 Main Pl,Cedar Rapids,Iowa,IA,50289,Seller,Utility Shutoff,Distressed Property - Code Violations,842069,165626,90,A+,Nationwide Lead Gen,NEW
KY-B-0951,Stephen,Rodriguez,+12705764120,stephen.rodriguez@outlook.com,Stephen Properties,,Bowling Green,Kentucky,KY,,Buyer,,REIT,0,0,90,A+,Nationwide Lead Gen,NEW
LA-S-0969,Kathleen,Lopez,+13185766149,kathleen.lopez@outlook.com,,5931 Maple Ln,Shreveport,Louisiana,LA,11381,Seller,Eviction,Inherited Family Estate (Probate),788076,340627,90,A+,Nationwide Lead Gen,NEW
LA-B-1014,Christine,Edwards,+13379026286,christine.edwards@yahoo.com,,,Lafayette,Louisiana,LA,,Buyer,,Cash Buyer,0,0,90,A+,Nationwide Lead Gen,NEW
LA-B-1032,Jeffrey,Hernandez,+12259201726,jeffrey.hernandez@yahoo.com,,,Baton Rouge,Louisiana,LA,,Buyer,,Cash Buyer,0,0,90,A+,Nationwide Lead Gen,NEW
MD-S-1092,Gloria,Reyes,+14108412369,gloria.reyes@yahoo.com,,1600 Sunrise Pkwy,Baltimore,Maryland,MD,21294,Seller,Tax Delinquent,Property Needs Major Repairs,127045,265067,90,A+,Nationwide Lead Gen,NEW
MD-S-1102,Nicole,Johnson,+13017308081,nicole.johnson@yahoo.com,,3937 Innovation Pkwy,Rockville,Maryland,MD,45995,Seller,Code Violation,Financial Hardship - Needs Cash,707070,358884,90,A+,Nationwide Lead Gen,NEW
MA-B-1200,Sandra,Howard,+18575087304,sandra.howard@yahoo.com,Sandra Solutions,,Boston,Massachusetts,MA,,Buyer,,Fix & Flip,0,0,90,A+,Nationwide Lead Gen,NEW
MA-B-1207,Mark,Robinson,+18573635712,mark.robinson@gmail.com,,,Boston,Massachusetts,MA,,Buyer,,Cash Buyer,0,0,90,A+,Nationwide Lead Gen,NEW
MI-S-1229,Edward,Long,+15179083347,edward.long@hotmail.com,,5286 Business Ave,Lansing,Michigan,MI,28634,Seller,Pre-Foreclosure,Vacant Property - High Equity,342979,165025,90,A+,Nationwide Lead Gen,NEW
MN-S-1330,Jonathan,Wood,+12183192632,jonathan.wood@outlook.com,,9318 Sunset Rd,Duluth,Minnesota,MN,60062,Seller,Condemned,Vacant Property - High Equity,201697,135852,90,A+,Nationwide Lead Gen,NEW
MS-S-1366,Rosa,Cook,+12287357057,rosa.cook@hotmail.com,,5378 Summit Blvd,Gulfport,Mississippi,MS,59799,Seller,Utility Shutoff,Tax Lien & Pre-Foreclosure Opportunity,255843,315975,90,A+,Nationwide Lead Gen,NEW
MS-S-1378,Brian,Green,+16014415255,brian.green@outlook.com,,5407 Madison Ave,Jackson,Mississippi,MS,39296,Seller,Judgment,Job Relocation - Must Sell Fast,501072,154382,90,A+,Nationwide Lead Gen,NEW
MS-B-1386,Rosa,Morgan,+12286207029,rosa.morgan@outlook.com,Rosa Acquisitions,,Biloxi,Mississippi,MS,,Buyer,,REIT,0,0,90,A+,Nationwide Lead Gen,NEW
MS-B-1387,Jennifer,Brooks,+16015097965,jennifer.brooks@gmail.com,,,Hattiesburg,Mississippi,MS,,Buyer,,Fix & Flip,0,0,90,A+,Nationwide Lead Gen,NEW
MS-B-1390,Elizabeth,Gomez,+12288496701,elizabeth.gomez@yahoo.com,Elizabeth Investments,,Biloxi,Mississippi,MS,,Buyer,,Buy and Hold,0,0,90,A+,Nationwide Lead Gen,NEW
MS-B-1393,Maria,Morgan,+12289705632,maria.morgan@yahoo.com,Maria Home Buyers,,Biloxi,Mississippi,MS,,Buyer,,Investor,0,0,90,A+,Nationwide Lead Gen,NEW
MO-S-1412,Peter,Stewart,+18167705723,peter.stewart@aol.com,,9018 Oak Pl,Independence,Missouri,MO,39496,Seller,High Equity,Tired Landlord - Ready to Exit,740537,124916,90,A+,Nationwide Lead Gen,NEW
MO-B-1446,Dorothy,Alvarez,+14173568134,dorothy.alvarez@yahoo.com,,,Springfield,Missouri,MO,,Buyer,,Property Manager,0,0,90,A+,Nationwide Lead Gen,NEW
MO-B-1469,Ruth,Smith,+14179633564,ruth.smith@yahoo.com,Ruth Holdings,,Springfield,Missouri,MO,,Buyer,,Cash Buyer,0,0,90,A+,Nationwide Lead Gen,NEW
MT-S-1490,Gregory,Williams,+14064472119,gregory.williams@hotmail.com,,583 Maple Rd,Missoula,Montana,MT,72700,Seller,Eviction,Tax Lien & Pre-Foreclosure Opportunity,581272,382123,90,A+,Nationwide Lead Gen,NEW
NV-S-1544,Patrick,Gray,+17753734441,patrick.gray@aol.com,,7674 Business Dr,Reno,Nevada,NV,38612,Seller,Eviction,Tired Landlord - Ready to Exit,634767,314567,90,A+,Nationwide Lead Gen,NEW
NV-S-1547,Raymond,Evans,+17754546506,raymond.evans@gmail.com,,819 Industrial Ave,Reno,Nevada,NV,29768,Seller,Vacant Property,Tax Lien & Pre-Foreclosure Opportunity,395214,172451,90,A+,Nationwide Lead Gen,NEW
NH-S-1562,Donna,Walker,+16032735597,donna.walker@gmail.com,,7493 Lincoln Dr,Manchester,New Hampshire,NH,3184,Seller,Condemned,Property in Probate - Estate Settlement,151202,93090,90,A+,Nationwide Lead Gen,NEW
NJ-S-1605,Linda,Robinson,+19736433160,linda.robinson@gmail.com,,7507 Main Way,Paterson,New Jersey,NJ,64716,Seller,Tax Delinquent,Job Relocation - Must Sell Fast,599526,341217,90,A+,Nationwide Lead Gen,NEW
NJ-B-1653,Debra,Johnson,+19084216976,debra.johnson@yahoo.com,Debra Acquisitions,,Elizabeth,New Jersey,NJ,,Buyer,,REIT,0,0,90,A+,Nationwide Lead Gen,NEW
OH-B-1937,Helen,Jackson,+12165557960,helen.jackson@outlook.com,Helen Realty,,Cleveland,Ohio,OH,,Buyer,,Developer,0,0,90,A+,Nationwide Lead Gen,NEW
OH-B-1948,Carolyn,Hall,+13307768057,carolyn.hall@gmail.com,,,Akron,Ohio,OH,,Buyer,,Cash Buyer,0,0,90,A+,Nationwide Lead Gen,NEW
OK-S-1963,Samantha,Cruz,+14053127461,samantha.cruz@hotmail.com,,2520 Jefferson Pl,Norman,Oklahoma,OK,60781,Seller,Vacant Property,Vacant Property - High Equity,868952,288418,90,A+,Nationwide Lead Gen,NEW
OK-S-1973,Maria,White,+14058131010,maria.white@yahoo.com,,1279 River Pkwy,Oklahoma City,Oklahoma,OK,73134,Seller,Absentee Owner,Tax Lien & Pre-Foreclosure Opportunity,171866,153359,90,A+,Nationwide Lead Gen,NEW
OK-S-1996,Thomas,Castillo,+19184263380,thomas.castillo@aol.com,,214 Vista Ln,Broken Arrow,Oklahoma,OK,26154,Seller,Absentee Owner,Behind on Mortgage Payments,781051,166820,90,A+,Nationwide Lead Gen,NEW
OK-B-2004,Maria,Lewis,+14057331278,maria.lewis@yahoo.com,Maria Solutions,,Norman,Oklahoma,OK,,Buyer,,Fix & Flip,0,0,90,A+,Nationwide Lead Gen,NEW
OK-B-2008,Helen,Collins,+19189891524,helen.collins@yahoo.com,,,Broken Arrow,Oklahoma,OK,,Buyer,,Wholesaler,0,0,90,A+,Nationwide Lead Gen,NEW
RI-S-2189,Timothy,Baker,+14014188512,timothy.baker@outlook.com,,2568 River Ln,Cranston,Rhode Island,RI,21002,Seller,Probate,Job Relocation - Must Sell Fast,228477,105020,90,A+,Nationwide Lead Gen,NEW
SC-S-2207,Carol,Stewart,+18439853946,carol.stewart@outlook.com,,3471 Summit Rd,Myrtle Beach,South Carolina,SC,16177,Seller,Pre-Foreclosure,Divorce Settlement Required,865332,398329,90,A+,Nationwide Lead Gen,NEW
SC-S-2226,Mary,Long,+18438525024,mary.long@hotmail.com,,7984 Washington Pkwy,Myrtle Beach,South Carolina,SC,94422,Seller,Absentee Owner,Absentee Owner - Lives Out of State,563166,244302,90,A+,Nationwide Lead Gen,NEW
SC-B-2263,Dennis,Wood,+18647432787,dennis.wood@gmail.com,Dennis Holdings,,Greenville,South Carolina,SC,,Buyer,,Buy and Hold,0,0,90,A+,Nationwide Lead Gen,NEW
SD-B-2303,Amanda,Foster,+16058163517,amanda.foster@gmail.com,Amanda Home Buyers,,Sioux Falls,South Dakota,SD,,Buyer,,Cash Buyer,0,0,90,A+,Nationwide Lead Gen,NEW
SD-B-2310,Adam,Reed,+16053519819,adam.reed@yahoo.com,,,Sioux Falls,South Dakota,SD,,Buyer,,Fix & Flip,0,0,90,A+,Nationwide Lead Gen,NEW
TN-S-2348,Sylvia,Howard,+18656462088,sylvia.howard@hotmail.com,,1358 Forest Blvd,Knoxville,Tennessee,TN,98656,Seller,Lien,Tax Lien & Pre-Foreclosure Opportunity,421267,114229,90,A+,Nationwide Lead Gen,NEW
UT-S-2468,Peter,Gray,+18016588816,peter.gray@outlook.com,,2540 Madison St,West Valley City,Utah,UT,66639,Seller,Lien,Property Needs Major Repairs,485547,264583,90,A+,Nationwide Lead Gen,NEW
VT-S-2539,David,Nelson,+18022711704,david.nelson@hotmail.com,,6091 Meadow St,Rutland,Vermont,VT,40649,Seller,High Equity,Property in Probate - Estate Settlement,275154,352531,90,A+,Nationwide Lead Gen,NEW
VT-S-2554,Kathleen,Ortiz,+18022808946,kathleen.ortiz@hotmail.com,,6895 River Ave,Montpelier,Vermont,VT,79621,Seller,Eviction,Inherited Family Estate (Probate),550162,388313,90,A+,Nationwide Lead Gen,NEW
VA-S-2581,Ryan,Lopez,+17033777357,ryan.lopez@yahoo.com,,4673 Cedar St,Arlington,Virginia,VA,97487,Seller,Eviction,Tax Lien & Pre-Foreclosure Opportunity,255942,73746,90,A+,Nationwide Lead Gen,NEW
VA-S-2582,Judy,Smith,+17039027860,judy.smith@hotmail.com,,5259 Monroe Ct,Arlington,Virginia,VA,18027,Seller,Utility Shutoff,Absentee Owner - Lives Out of State,525335,325947,90,A+,Nationwide Lead Gen,NEW
VA-B-2635,Jonathan,Taylor,+17572988940,jonathan.taylor@yahoo.com,Jonathan Investments,,Virginia Beach,Virginia,VA,,Buyer,,Fix & Flip,0,0,90,A+,Nationwide Lead Gen,NEW
WA-S-2653,Justin,Cooper,+14257675517,justin.cooper@outlook.com,,2193 Main Ave,Bellevue,Washington,WA,73967,Seller,Bankruptcy,Inherited Family Estate (Probate),429386,354062,90,A+,Nationwide Lead Gen,NEW
WV-S-2728,Douglas,Rogers,+13045284360,douglas.rogers@outlook.com,,5317 Commerce Ave,Morgantown,West Virginia,WV,48589,Seller,Condemned,Inherited Family Estate (Probate),442952,271499,90,A+,Nationwide Lead Gen,NEW
WI-S-2749,Angela,Patel,+19208073899,angela.patel@hotmail.com,,9000 Elm Blvd,Green Bay,Wisconsin,WI,72922,Seller,Tax Delinquent,Avoiding Foreclosure Auction,364994,40263,90,A+,Nationwide Lead Gen,NEW
WY-S-2838,Dorothy,Ramos,+13075666792,dorothy.ramos@gmail.com,,3317 Main Ln,Laramie,Wyoming,WY,27263,Seller,Judgment,Tax Lien & Pre-Foreclosure Opportunity,793927,153252,90,A+,Nationwide Lead Gen,NEW
WY-B-2845,Karen,Gomez,+13077532607,karen.gomez@yahoo.com,,,Laramie,Wyoming,WY,,Buyer,,Cash Buyer,0,0,90,A+,Nationwide Lead Gen,NEW
AK-B-0098,Dennis,Martin,+19076904897,dennis.martin@yahoo.com,Dennis Investments,,Juneau,Alaska,AK,,Buyer,,Investor,0,0,89,A,Nationwide Lead Gen,NEW
AK-B-0101,Rosa,Nelson,+19076406846,rosa.nelson@gmail.com,Rosa Realty,,Fairbanks,Alaska,AK,,Buyer,,Cash Buyer,0,0,89,A,Nationwide Lead Gen,NEW
AZ-S-0124,Douglas,Anderson,+15204581466,douglas.anderson@aol.com,,4751 Highland Ave,Tucson,Arizona,AZ,85727,Seller,Eviction,Tax Lien & Pre-Foreclosure Opportunity,948363,206040,89,A,Nationwide Lead Gen,NEW
AZ-S-0129,Katherine,Bennett,+16026705652,katherine.bennett@outlook.com,,9316 Washington Pl,Mesa,Arizona,AZ,35203,Seller,Probate,Distressed Property - Code Violations,643720,152611,89,A,Nationwide Lead Gen,NEW
AZ-B-0158,Gary,Lewis,+14806472432,gary.lewis@outlook.com,Gary Realty,,Chandler,Arizona,AZ,,Buyer,,Property Manager,0,0,89,A,Nationwide Lead Gen,NEW
AR-B-0209,Mark,Evans,+14797297966,mark.evans@outlook.com,Mark Home Buyers,,Fort Smith,Arkansas,AR,,Buyer,,Investor,0,0,89,A,Nationwide Lead Gen,NEW
CA-S-0251,Carol,Sanchez,+15597243852,carol.sanchez@hotmail.com,,3411 Hickory St,Fresno,California,CA,81949,Seller,Utility Shutoff,Property in Probate - Estate Settlement,557384,291165,89,A,Nationwide Lead Gen,NEW
CO-B-0341,Lisa,Foster,+19703947809,lisa.foster@yahoo.com,Lisa Home Buyers,,Fort Collins,Colorado,CO,,Buyer,,Buy and Hold,0,0,89,A,Nationwide Lead Gen,NEW
CO-B-0345,Nancy,Mendoza,+19704501091,nancy.mendoza@outlook.com,Nancy Home Buyers,,Fort Collins,Colorado,CO,,Buyer,,Investor,0,0,89,A,Nationwide Lead Gen,NEW
